customer_id,age,gender,country,acquisition_channel,signup_date
4341,63.0,Female,Australia,social,2019-07-11
4342,45.0,Male,Canada,organic,2019-04-16
4343,26.0,Other,US,paid_search,2020-10-02
4344,23.0,Male,Germany,organic,2024-09-18
4345,27.0,Other,Canada,organic,2020-06-18
4346,21.0,Other,France,referral,2023-12-10
4347,22.0,Female,Canada,organic,2019-07-29
4348,45.0,Other,UK,email,2023-09-27
4349,31.0,Other,Netherlands,referral,2021-01-09
4350,20.0,Female,Spain,organic,2023-01-16
4351,29.0,Male,France,social,2019-05-03
4352,44.0,Male,Australia,organic,2022-07-03
4353,54.0,Male,Australia,social,2023-07-05
4354,50.0,Male,US,social,2021-08-19
4355,19.0,Male,Netherlands,referral,2023-08-01
4356,58.0,Other,France,organic,2019-03-13
4357,18.0,Other,US,paid_search,2021-03-28
4358,47.0,Other,US,referral,2022-06-25
4359,65.0,Female,Netherlands,referral,2024-06-17
4360,42.0,Male,Netherlands,organic,2024-11-05
4361,67.0,Male,Australia,paid_search,2019-09-17
4362,66.0,Other,Canada,paid_search,2020-11-21
4363,27.0,Female,France,social,2023-02-06
4364,27.0,Male,Germany,referral,2024-03-27
4365,65.0,Other,US,referral,2020-10-09
4366,36.0,Male,France,paid_Search,2020-05-25
4367,54.0,Male,Australia,social,2024-10-21
4368,53.0,Other,US,organic,2021-06-06
4369,40.0,Male,France,paid_search,2024-04-09
4370,,Other,UK,paid_search,2021-06-16
4371,23.0,Male,Germany,organic,2022-04-05
4372,22.0,Other,Netherlands,email,2020-10-11
4373,35.0,Male,Canada,social,2024-05-11
4374,61.0,Female,Spain,referral,2023-05-29
4375,18.0,Female,UK,social,2020-09-22
4376,37.0,Female,UK,paid_search,2024-09-06
4377,24.0,Other,France,email,2021-05-16
4378,26.0,Male,UK,organic,2023-11-30
4379,54.0,Other,Spain,organic,2021-05-05
4380,63.0,Male,Spain,email,2024-06-01
4381,48.0,Female,Spain,referral,2020-12-14
4382,20.0,Male,Spain,email,2019-10-15
4383,55.0,Other,US,social,2022-12-02
4384,41.0,Other,Spain,Email,2022-10-07
4385,65.0,Other,Australia,organic,2019-09-21
4386,38.0,Female,Spain,organic,2022-02-09
4387,65.0,Other,Spain,organic,2022-05-04
4388,23.0,Other,Germany,email,2020-06-02
4389,25.0,Male,Netherlands,referral,2019-01-13
4390,45.0,Male,UK,paid_search,2019-04-04
4391,37.0,Female,Germany,paid_search,2020-04-29
4392,47.0,Male,Netherlands,organic,2024-07-05
4393,,Male,Netherlands,social,2019-02-19
4394,34.0,Female,Spain,social,2022-08-19
4395,43.0,Female,Spain,Email,2020-06-27
4396,27.0,Other,Canada,referral,2019-11-09
4397,67.0,Female,Canada,paid_search,2023-01-27
4398,47.0,Other,Australia,referral,2023-09-07
4399,44.0,Other,US,organic,2019-05-13
4400,33.0,Male,Spain,email,2022-03-23
4401,36.0,Other,France,organic,2023-09-21
4402,53.0,Female,Spain,organic,2024-06-07
4403,59.0,Female,Australia,email,2022-07-10
4404,29.0,Male,Spain,social,2024-03-21
4405,32.0,Male,Netherlands,organic,2023-12-28
4406,20.0,Other,Australia,referral,2023-03-24
4407,67.0,Female,US,organic,2020-11-21
4408,44.0,Male,Netherlands,email,2024-08-15
4409,33.0,Male,Netherlands,paid_search,2021-11-04
4410,48.0,Female,Germany,organic,2022-03-06
4411,49.0,Other,US,email,2024-08-18
4412,66.0,Male,UK,paid_search,2024-04-08
4413,58.0,Female,Germany,paid_search,2020-08-12
4414,48.0,Other,Spain,organic,2019-11-03
4415,39.0,Male,US,referral,2024-07-05
4416,64.0,Male,UK,paid_search,2021-05-30
4417,65.0,Female,Germany,paid_Search,2020-03-07
4418,51.0,Female,Netherlands,referral,2024-07-23
4419,61.0,Female,Spain,social,2023-12-15
4420,22.0,Male,France,referral,2020-04-15
4421,21.0,Male,Canada,referral,2020-08-19
4422,20.0,Other,UK,referral,2024-10-27
4423,,Other,Germany,social,2020-09-16
4424,,Other,France,referral,2021-01-17
4425,58.0,Female,Germany,paid_search,2020-01-06
4426,18.0,Female,Canada,organic,2023-03-27
4427,19.0,Male,Spain,social,2024-10-23
4428,51.0,Male,UK,referral,2022-08-16
4429,61.0,Male,US,email,2024-01-15
4430,59.0,Male,France,social,2024-01-18
4431,,Female,Netherlands,referral,2020-09-22
4432,59.0,Other,Australia,social,2023-12-07
4433,44.0,Female,Spain,social,2024-08-20
4434,43.0,Male,Canada,social,2022-08-13
4435,34.0,Other,France,organic,2020-11-20
4436,69.0,Male,Canada,referral,2022-01-28
4437,51.0,Female,UK,paid_Search,2024-05-25
4438,54.0,Female,Spain,referral,2021-02-17
4439,22.0,Female,US,social,2023-08-11
4440,26.0,Female,US,paid_search,2020-05-05
4441,53.0,Female,Canada,referral,2019-07-02
4442,66.0,Other,UK,social,2023-08-17
4443,,Other,France,referral,2022-06-05
4444,69.0,Other,Australia,social,2019-04-06
4445,20.0,Other,Netherlands,Email,2020-06-16
4446,53.0,Male,Canada,email,2021-03-22
4447,53.0,Male,Netherlands,referral,2019-02-25
4448,54.0,Male,US,email,2023-02-07
4449,42.0,Other,France,social,2019-03-27
4450,59.0,Male,UK,referral,2022-08-07
4451,,Male,France,paid_Search,2024-01-06
4452,58.0,Other,Spain,referral,2021-03-18
4453,30.0,Female,Spain,paid_search,2020-05-28
4454,55.0,Female,Australia,social,2019-04-23
4455,30.0,Other,Canada,social,2023-08-08
4456,50.0,Other,US,paid_search,2020-06-09
4457,57.0,Female,France,social,2019-03-01
4458,42.0,Other,US,Email,2022-04-22
4459,51.0,Male,France,referral,2022-05-20
4460,61.0,Female,Germany,email,2024-01-10
4461,39.0,Female,Spain,referral,2022-02-12
4462,61.0,Male,Spain,referral,2022-07-11
4463,69.0,Female,Spain,organic,2020-07-23
4464,55.0,Other,UK,referral,2022-10-11
4465,66.0,Other,Australia,referral,2023-04-19
4466,23.0,Other,UK,referral,2024-12-04
4467,67.0,Female,US,email,2020-11-08
4468,18.0,Male,Netherlands,email,2023-08-01
4469,53.0,Other,France,paid_search,2022-10-12
4470,31.0,Other,Canada,paid_search,2024-10-09
4471,48.0,Female,US,social,2021-09-10
4472,47.0,Female,UK,paid_search,2024-04-08
4473,63.0,Male,Canada,organic,2021-10-12
4474,34.0,Male,Netherlands,paid_search,2021-10-13
4475,49.0,Female,UK,email,2019-10-03
4476,35.0,Other,Australia,email,2020-04-13
4477,20.0,Female,US,social,2023-05-11
4478,45.0,Female,Spain,social,2024-10-15
4479,24.0,Female,France,paid_search,2019-02-15
4480,68.0,Other,France,referral,2022-05-16
4481,42.0,Other,Germany,email,2022-06-17
4482,28.0,Female,Australia,paid_search,2019-01-31
4483,55.0,Female,UK,organic,2024-06-14
4484,18.0,Male,France,organic,2024-09-03
4485,44.0,Male,Spain,organic,2019-05-08
4486,25.0,Female,US,referral,2021-06-10
4487,58.0,Other,US,social,2023-02-21
4488,68.0,Other,France,paid_search,2023-05-06
4489,65.0,Male,Germany,email,2023-03-14
4490,55.0,Male,US,social,2023-06-10
4491,26.0,Other,Australia,referral,2024-04-01
4492,,Other,Canada,referral,2021-12-18
4493,46.0,Female,Canada,paid_search,2022-07-13
4494,,Other,Netherlands,email,2024-02-13
4495,43.0,Other,UK,referral,2019-11-17
4496,44.0,Other,Spain,social,2023-10-02
4497,46.0,Other,UK,organic,2022-06-21
4498,46.0,Female,Spain,paid_search,2023-01-13
4499,44.0,Other,France,paid_search,2023-12-26
4500,52.0,Male,France,referral,2024-07-02
4501,,Male,Netherlands,organic,2023-11-27
4502,,Male,UK,paid_Search,2022-12-10
4503,69.0,Male,Australia,organic,2023-08-21
4504,62.0,Other,US,email,2019-02-05
4505,66.0,Male,US,email,2021-07-08
4506,48.0,Other,Netherlands,paid_search,2024-11-20
4507,41.0,Other,Canada,paid_search,2023-01-19
4508,34.0,Other,US,paid_search,2021-07-07
4509,47.0,Other,Australia,paid_search,2020-08-04
4510,58.0,Female,US,referral,2021-03-30
4511,35.0,Other,Germany,email,2021-06-21
4512,68.0,Male,Netherlands,paid_search,2020-08-07
4513,42.0,Other,Spain,social,2023-08-08
4514,32.0,Other,UK,email,2019-12-27
4515,19.0,Female,US,paid_search,2021-02-01
4516,25.0,Male,Canada,organic,2019-07-19
4517,,Male,France,social,2023-11-06
4518,34.0,Female,Germany,social,2019-08-10
4519,29.0,Male,France,referral,2021-04-05
4520,20.0,Female,Netherlands,organic,2022-07-02
4521,59.0,Male,Australia,referral,2020-08-06
4522,44.0,Female,Germany,organic,2020-03-01
4523,38.0,Other,UK,email,2020-07-07
4524,28.0,Other,US,social,2020-02-10
4525,64.0,Male,US,email,2019-05-16
4526,52.0,Male,UK,referral,2021-02-07
4527,55.0,Female,Netherlands,social,2020-03-17
4528,65.0,Female,UK,referral,2023-03-30
4529,38.0,Male,UK,organic,2023-12-08
4530,41.0,Male,Australia,paid_search,2023-04-12
4531,43.0,Other,US,social,2021-07-18
4532,,Male,Australia,social,2019-02-05
4533,23.0,Other,Australia,paid_search,2022-08-10
4534,53.0,Male,Germany,paid_search,2023-07-07
4535,35.0,Male,UK,referral,2021-11-20
4536,54.0,Female,Australia,social,2023-08-15
4537,32.0,Male,Canada,paid_search,2023-10-09
4538,45.0,Male,US,organic,2022-08-04
4539,22.0,Female,Netherlands,organic,2019-11-06
4540,54.0,Other,UK,email,2022-09-26
4541,68.0,Other,Spain,social,2022-08-14
4542,48.0,Other,US,email,2023-07-21
4543,47.0,Other,Spain,referral,2019-05-09
4544,43.0,Female,Spain,organic,2022-12-25
4545,68.0,Female,Australia,paid_search,2024-01-24
4546,22.0,Female,Canada,social,2020-02-06
4547,52.0,Male,Australia,paid_search,2024-03-04
4548,57.0,Male,US,paid_search,2021-06-14
4549,28.0,Male,Australia,paid_search,2019-10-12
4550,64.0,Male,Spain,organic,2019-10-24
4551,21.0,Other,Spain,email,2021-10-21
4552,26.0,Other,Australia,paid_search,2019-05-03
4553,37.0,Male,France,referral,2019-08-15
4554,52.0,Female,Spain,paid_search,2024-04-04
4555,54.0,Other,France,email,2024-03-04
4556,66.0,Female,Canada,referral,2023-07-03
4557,43.0,Female,Netherlands,email,2022-01-25
4558,53.0,Other,France,social,2024-09-29
4559,,Male,Netherlands,email,2024-12-12
4560,53.0,Male,Australia,organic,2023-03-18
4561,51.0,Female,UK,social,2022-06-19
4562,61.0,Other,Australia,Email,2022-06-20
4563,65.0,Male,Spain,email,2022-07-31
4564,18.0,Other,Australia,paid_search,2023-06-17
4565,34.0,Male,France,social,2021-01-11
4566,27.0,Female,UK,referral,2022-05-12
4567,,Female,France,social,2019-09-10
4568,59.0,Female,Netherlands,social,2019-03-02
4569,66.0,Male,Netherlands,paid_search,2022-06-14
4570,,Male,UK,email,2022-01-18
4571,51.0,Other,France,organic,2022-09-21
4572,38.0,Other,US,organic,2021-07-26
4573,43.0,Other,UK,email,2020-08-23
4574,58.0,Male,Netherlands,paid_search,2022-08-07
4575,43.0,Female,Canada,email,2024-06-14
4576,59.0,Other,France,email,2021-09-29
4577,26.0,Female,Netherlands,paid_search,2023-07-14
4578,48.0,Female,UK,referral,2019-12-04
4579,38.0,Female,Canada,social,2019-06-16
4580,39.0,Female,Canada,social,2019-08-30
4581,57.0,Other,Germany,referral,2023-05-23
4582,35.0,Male,Australia,organic,2023-03-26
4583,49.0,Female,US,paid_search,2023-12-25
4584,28.0,Female,Canada,organic,2021-10-21
4585,56.0,Male,Netherlands,organic,2023-12-14
4586,66.0,Female,Netherlands,Email,2022-08-01
4587,26.0,Male,Germany,referral,2024-05-12
4588,60.0,Male,UK,referral,2021-06-29
4589,32.0,Male,France,referral,2020-07-11
4590,41.0,Female,US,social,2021-04-22
4591,39.0,Male,France,social,2019-07-27
4592,27.0,Male,Canada,social,2019-02-18
4593,30.0,Female,France,social,2023-06-16
4594,36.0,Female,UK,paid_search,2020-09-02
4595,32.0,Male,Netherlands,email,2019-11-16
4596,,Female,France,email,2023-09-10
4597,68.0,Other,Spain,referral,2021-01-30
4598,45.0,Female,Netherlands,email,2020-07-23
4599,25.0,Other,Germany,social,2023-11-06
4600,24.0,Female,US,paid_search,2022-02-21
4601,68.0,Other,UK,email,2021-07-07
4602,64.0,Female,France,email,2023-02-19
4603,55.0,Male,France,paid_search,2019-06-09
4604,43.0,Female,Australia,social,2024-10-05
4605,29.0,Other,Canada,paid_search,2024-04-07
4606,26.0,Male,UK,paid_search,2024-02-07
4607,46.0,Male,UK,paid_search,2022-05-15
4608,56.0,Other,Germany,social,2024-10-27
4609,63.0,Other,France,email,2021-01-28
4610,67.0,Female,Netherlands,social,2022-01-28
4611,50.0,Female,Netherlands,email,2024-09-15
4612,56.0,Other,Australia,organic,2023-04-29
4613,30.0,Male,Canada,email,2020-05-13
4614,21.0,Other,Canada,social,2019-12-10
4615,33.0,Other,Spain,email,2019-07-20
4616,48.0,Male,Spain,email,2024-02-22
4617,27.0,Female,Australia,social,2023-07-02
4618,24.0,Other,Netherlands,social,2024-09-22
4619,39.0,Female,UK,social,2021-10-19
4620,47.0,Male,US,organic,2021-10-09
4621,40.0,Male,Australia,organic,2023-03-07
4622,44.0,Male,Netherlands,referral,2023-09-08
4623,32.0,Male,Germany,social,2024-05-20
4624,39.0,Male,Germany,social,2022-06-01
4625,49.0,Other,Australia,Email,2021-05-09
4626,63.0,Other,Spain,email,2020-07-02
4627,31.0,Female,UK,paid_search,2020-03-20
4628,23.0,Male,US,email,2024-07-19
4629,63.0,Other,UK,email,2021-08-10
4630,65.0,Other,Netherlands,paid_search,2022-08-30
4631,38.0,Male,US,email,2020-10-26
4632,31.0,Male,Netherlands,organic,2020-07-23
4633,,Male,Germany,organic,2021-06-09
4634,45.0,Other,Canada,email,2019-12-08
4635,38.0,Other,Netherlands,email,2023-06-25
4636,52.0,Other,UK,organic,2022-04-28
4637,,Other,US,organic,2023-09-12
4638,34.0,Other,Australia,paid_search,2021-12-13
4639,33.0,Male,Spain,paid_search,2020-09-07
4640,,Other,Canada,referral,2020-10-18
4641,68.0,Other,Spain,organic,2019-05-16
4642,42.0,Female,France,social,2022-03-02
4643,36.0,Female,UK,paid_search,2022-03-10
4644,,Female,UK,organic,2021-05-28
4645,35.0,Female,Netherlands,email,2024-02-23
4646,42.0,Male,Australia,paid_search,2023-06-10
4647,42.0,Male,Australia,social,2024-04-07
4648,69.0,Male,Canada,organic,2022-12-22
4649,48.0,Other,Canada,paid_search,2019-11-27
4650,25.0,Female,UK,social,2022-05-06
4651,60.0,Other,Netherlands,email,2022-08-28
4652,20.0,Female,Germany,email,2021-02-25
4653,41.0,Other,US,paid_search,2019-05-17
4654,27.0,Female,France,email,2020-11-12
4655,34.0,Male,Netherlands,social,2021-12-14
4656,33.0,Female,US,paid_search,2020-05-26
4657,33.0,Female,Netherlands,organic,2023-03-29
4658,21.0,Other,US,social,2020-07-02
4659,66.0,Male,Germany,email,2019-02-15
4660,37.0,Female,Spain,organic,2022-06-10
4661,51.0,Female,France,email,2019-04-19
4662,25.0,Female,UK,paid_search,2020-09-10
4663,48.0,Male,Canada,organic,2024-10-04
4664,53.0,Other,Canada,organic,2019-12-15
4665,36.0,Female,Australia,social,2022-03-11
4666,27.0,Female,Canada,email,2022-08-04
4667,61.0,Female,Germany,organic,2023-03-15
4668,35.0,Female,Germany,organic,2022-09-28
4669,49.0,Female,France,paid_search,2021-07-15
4670,40.0,Male,France,referral,2019-09-23
4671,22.0,Female,UK,social,2024-12-10
4672,51.0,Male,France,social,2022-07-12
4673,46.0,Male,Germany,organic,2021-11-06
4674,22.0,Male,Canada,paid_search,2024-02-06
4675,32.0,Female,US,email,2022-06-25
4676,30.0,Other,Australia,organic,2024-02-25
4677,28.0,Female,France,referral,2019-10-14
4678,26.0,Male,Australia,email,2022-08-09
4679,68.0,Female,Netherlands,referral,2022-04-30
4680,40.0,Female,Spain,referral,2020-11-17
4681,68.0,Female,Spain,referral,2019-08-15
4682,34.0,Male,Spain,paid_search,2019-10-30
4683,45.0,Female,UK,Email,2024-03-29
4684,67.0,Other,France,email,2022-08-29
4685,20.0,Female,Netherlands,email,2019-11-08
4686,36.0,Female,France,organic,2023-02-03
4687,60.0,Male,Netherlands,paid_search,2023-08-27
4688,60.0,Female,Australia,referral,2023-02-05
4689,26.0,Male,France,social,2022-05-12
4690,53.0,Male,Spain,paid_search,2021-05-24
4691,47.0,Female,Spain,social,2024-11-17
4692,35.0,Female,UK,email,2019-03-10
4693,18.0,Female,France,organic,2021-12-08
4694,62.0,Male,Germany,email,2024-03-27
4695,25.0,Other,France,referral,2020-08-30
4696,23.0,Male,UK,organic,2023-05-19
4697,36.0,Other,Australia,organic,2022-03-09
4698,33.0,Female,US,social,2024-02-22
4699,38.0,Female,France,social,2020-11-22
4700,43.0,Female,Germany,social,2021-07-28
4701,58.0,Other,France,referral,2020-11-23
4702,64.0,Female,Germany,paid_search,2024-09-15
4703,61.0,Female,France,referral,2022-12-05
4704,33.0,Female,UK,organic,2023-04-05
4705,52.0,Female,Spain,organic,2023-11-05
4706,42.0,Female,Netherlands,organic,2023-11-25
4707,68.0,Other,Netherlands,paid_search,2022-11-19
4708,23.0,Female,Canada,paid_search,2022-11-12
4709,35.0,Male,Spain,email,2020-10-18
4710,44.0,Male,Germany,social,2022-03-15
4711,64.0,Female,Germany,email,2021-06-23
4712,37.0,Male,US,organic,2021-08-06
4713,,Other,Netherlands,email,2024-01-02
4714,37.0,Male,Germany,referral,2023-11-22
4715,19.0,Female,US,social,2023-07-22
4716,27.0,Female,Netherlands,organic,2023-05-18
4717,37.0,Other,US,organic,2023-12-22
4718,,Male,Canada,referral,2019-07-30
4719,25.0,Male,US,paid_search,2023-01-29
4720,42.0,Male,Canada,email,2024-08-14
4721,46.0,Other,Canada,social,2023-03-18
4722,53.0,Other,Spain,email,2019-03-19
4723,49.0,Other,Australia,paid_search,2019-01-09
4724,56.0,Other,Australia,email,2021-10-20
4725,65.0,Other,Netherlands,paid_search,2019-11-09
4726,65.0,Female,France,email,2023-07-03
4727,43.0,Other,Australia,paid_search,2021-10-10
4728,52.0,Female,Netherlands,paid_search,2019-09-08
4729,41.0,Female,US,email,2022-05-17
4730,19.0,Other,Canada,social,2024-10-13
4731,31.0,Female,UK,organic,2019-01-07
4732,68.0,Other,Spain,organic,2019-12-07
4733,38.0,Female,Netherlands,social,2022-11-24
4734,38.0,Other,Netherlands,organic,2019-07-13
4735,51.0,Other,Australia,email,2019-03-23
4736,22.0,Other,Netherlands,email,2023-03-08
4737,62.0,Female,France,social,2024-05-28
4738,41.0,Other,Germany,email,2023-02-23
4739,38.0,Female,Spain,paid_search,2019-07-14
4740,41.0,Other,UK,referral,2021-09-03
4741,31.0,Female,Spain,paid_search,2019-09-10
4742,37.0,Female,US,organic,2023-06-22
4743,33.0,Female,US,referral,2024-03-28
4744,51.0,Male,Netherlands,organic,2021-03-23
4745,52.0,Other,Canada,organic,2022-08-08
4746,45.0,Female,Netherlands,social,2021-06-16
4747,67.0,Other,Germany,paid_search,2024-12-25
4748,23.0,Female,Netherlands,social,2021-06-12
4749,69.0,Female,Canada,paid_search,2024-06-16
4750,58.0,Other,UK,email,2024-05-28
4751,,Other,Spain,paid_search,2020-06-01
4752,32.0,Other,France,paid_Search,2019-10-03
4753,39.0,Male,US,social,2020-10-08
4754,23.0,Female,Canada,referral,2023-03-25
4755,53.0,Other,US,paid_search,2022-10-29
4756,24.0,Male,France,email,2020-07-22
4757,30.0,Female,Australia,paid_search,2022-05-11
4758,44.0,Other,Canada,paid_search,2024-06-13
4759,58.0,Other,Australia,Email,2024-09-29
4760,64.0,Other,Canada,organic,2020-09-26
4761,18.0,Male,Spain,social,2019-07-06
4762,67.0,Female,Australia,social,2024-01-11
4763,58.0,Male,US,referral,2024-03-23
4764,50.0,Female,Spain,referral,2024-07-09
4765,61.0,Male,France,paid_search,2019-02-28
4766,48.0,Male,Canada,social,2023-01-22
4767,62.0,Other,UK,organic,2022-03-22
4768,52.0,Male,France,referral,2022-10-12
4769,52.0,Male,Spain,organic,2021-05-24
4770,59.0,Male,Spain,social,2022-07-26
4771,46.0,Female,UK,social,2021-02-11
4772,,Other,Canada,email,2023-07-08
4773,45.0,Female,US,organic,2024-03-15
4774,40.0,Male,Canada,paid_Search,2020-04-02
4775,59.0,Male,UK,referral,2021-03-08
4776,48.0,Other,France,email,2023-10-30
4777,65.0,Female,Australia,paid_search,2023-05-21
4778,37.0,Other,US,email,2021-04-25
4779,26.0,Male,US,paid_search,2022-04-05
4780,48.0,Male,Canada,social,2020-04-24
4781,18.0,Female,US,email,2020-05-09
4782,24.0,Other,Spain,referral,2019-09-17
4783,41.0,Other,UK,referral,2019-08-27
4784,50.0,Female,UK,paid_search,2022-09-05
4785,38.0,Other,Australia,email,2022-05-31
4786,55.0,Female,Spain,social,2024-03-09
4787,33.0,Other,UK,referral,2024-10-16
4788,55.0,Female,Australia,email,2022-12-21
4789,48.0,Other,US,email,2023-09-10
4790,25.0,Other,Netherlands,social,2021-07-17
4791,64.0,Male,US,referral,2023-01-01
4792,37.0,Female,Australia,organic,2024-01-10
4793,,Female,Australia,email,2021-04-22
4794,68.0,Other,Germany,paid_search,2019-02-03
4795,,Other,Australia,referral,2021-12-02
4796,65.0,Other,Germany,referral,2021-09-19
4797,36.0,Female,US,email,2023-08-06
4798,43.0,Other,Australia,social,2022-12-09
4799,52.0,Male,Australia,paid_search,2024-05-28
4800,66.0,Male,UK,email,2020-06-06
4801,53.0,Female,Netherlands,referral,2020-02-12
4802,33.0,Female,France,paid_search,2021-06-06
4803,42.0,Female,Canada,social,2021-11-23
4804,35.0,Other,Australia,organic,2024-11-12
4805,54.0,Female,UK,referral,2024-03-06
4806,63.0,Other,Netherlands,email,2020-06-05
4807,20.0,Other,France,paid_Search,2021-01-06
4808,20.0,Male,Australia,paid_search,2020-11-23
4809,,Other,US,paid_Search,2021-08-14
4810,32.0,Other,Spain,referral,2022-06-07
4811,60.0,Male,Germany,email,2023-12-09
4812,30.0,Other,France,email,2021-06-28
4813,,Male,Australia,referral,2022-01-02
4814,47.0,Female,Netherlands,paid_search,2019-05-04
4815,52.0,Other,Netherlands,referral,2019-01-27
4816,20.0,Other,Netherlands,paid_search,2022-08-11
4817,39.0,Other,Australia,paid_search,2023-10-22
4818,49.0,Other,UK,paid_search,2021-04-19
4819,49.0,Other,UK,social,2021-07-09
4820,21.0,Other,US,referral,2024-05-30
4821,64.0,Other,UK,social,2019-05-27
4822,44.0,Other,France,organic,2024-08-18
4823,59.0,Other,Australia,email,2022-10-31
4824,,Male,US,organic,2021-08-29
4825,58.0,Male,France,social,2021-07-02
4826,37.0,Other,France,email,2024-04-21
4827,24.0,Female,Spain,paid_search,2023-05-24
4828,31.0,Female,US,social,2024-12-30
4829,22.0,Male,France,paid_search,2022-10-25
4830,34.0,Male,US,referral,2020-06-12
4831,34.0,Female,France,social,2019-06-29
4832,59.0,Other,Germany,paid_search,2020-08-09
4833,28.0,Female,Spain,referral,2020-04-25
4834,,Other,US,social,2021-12-27
4835,18.0,Male,US,social,2021-07-30
4836,24.0,Other,Canada,paid_search,2022-02-05
4837,60.0,Female,Spain,organic,2022-06-25
4838,50.0,Female,Spain,paid_search,2020-04-12
4839,61.0,Male,Spain,social,2022-12-07
4840,,Other,Canada,organic,2021-01-06
4841,68.0,Other,Australia,organic,2020-05-01
4842,38.0,Male,Netherlands,organic,2022-03-08
4843,67.0,Female,UK,social,2023-06-26
4844,69.0,Male,Australia,paid_search,2022-03-09
4845,63.0,Female,Canada,social,2024-01-24
4846,65.0,Male,Spain,paid_search,2019-12-12
4847,54.0,Other,UK,referral,2019-01-23
4848,23.0,Male,Australia,referral,2019-12-18
4849,59.0,Other,France,referral,2022-12-16
4850,19.0,Female,Canada,paid_search,2021-05-31
4851,18.0,Male,Germany,paid_search,2024-03-03
4852,21.0,Female,US,paid_search,2020-05-13
4853,18.0,Male,Australia,paid_search,2022-11-18
4854,33.0,Other,Australia,organic,2021-07-15
4855,59.0,Male,UK,email,2022-01-22
4856,37.0,Other,Spain,Email,2020-04-03
4857,36.0,Other,Australia,paid_search,2022-11-26
4858,38.0,Other,Canada,organic,2022-04-23
4859,19.0,Female,France,organic,2021-03-02
4860,40.0,Female,Spain,email,2019-04-29
4861,41.0,Male,Canada,email,2022-10-27
4862,42.0,Female,Spain,social,2023-04-04
4863,25.0,Female,Germany,Email,2024-03-15
4864,58.0,Other,Spain,referral,2020-03-14
4865,49.0,Female,US,paid_search,2024-09-14
4866,,Male,Australia,paid_search,2019-01-16
4867,26.0,Male,US,email,2019-04-06
4868,24.0,Male,Netherlands,paid_search,2023-12-03
4869,,Female,Spain,email,2019-02-03
4870,49.0,Male,Spain,paid_search,2021-01-10
4871,29.0,Female,Spain,social,2023-03-17
4872,40.0,Male,Spain,referral,2019-09-05
4873,37.0,Female,Netherlands,paid_search,2023-05-28
4874,,Male,Canada,paid_search,2021-04-22
4875,68.0,Male,France,Email,2022-03-15
4876,57.0,Male,Australia,email,2020-05-31
4877,63.0,Male,Spain,paid_search,2024-04-08
4878,63.0,Other,UK,email,2020-06-20
4879,25.0,Female,Canada,social,2020-10-26
4880,46.0,Other,Germany,organic,2019-05-06
4881,32.0,Female,US,organic,2023-01-28
4882,26.0,Female,UK,organic,2019-01-03
4883,57.0,Female,Spain,Email,2021-09-11
4884,53.0,Female,Netherlands,organic,2023-02-25
4885,35.0,Other,Australia,referral,2020-11-15
4886,34.0,Female,Spain,organic,2020-10-16
4887,24.0,Female,Spain,social,2019-07-24
4888,29.0,Male,US,referral,2021-12-01
4889,33.0,Female,Canada,paid_search,2024-10-01
4890,67.0,Male,Germany,organic,2021-03-05
4891,42.0,Female,US,paid_search,2024-10-06
4892,37.0,Other,France,paid_Search,2020-03-30
4893,32.0,Female,Germany,paid_Search,2022-07-13
4894,48.0,Male,Germany,social,2019-03-19
4895,66.0,Female,Spain,social,2021-04-13
4896,42.0,Other,UK,email,2021-11-20
4897,32.0,Male,Spain,Email,2020-07-23
4898,49.0,Female,France,organic,2022-07-01
4899,22.0,Male,Germany,referral,2023-09-11
4900,54.0,Female,Netherlands,paid_search,2024-10-05
4901,,Other,US,referral,2023-11-12
4902,19.0,Female,Germany,social,2020-12-21
4903,34.0,Female,Canada,Email,2023-11-02
4904,21.0,Other,France,organic,2022-08-27
4905,20.0,Female,France,email,2024-02-18
4906,,Male,UK,social,2022-08-28
4907,68.0,Female,Australia,paid_search,2021-07-09
4908,27.0,Male,Australia,paid_search,2021-08-10
4909,52.0,Male,Netherlands,referral,2019-01-06
4910,62.0,Other,Spain,email,2023-11-22
4911,42.0,Male,UK,organic,2023-10-08
4912,61.0,Male,Canada,organic,2020-05-04
4913,21.0,Male,Australia,social,2019-03-07
4914,55.0,Other,UK,organic,2024-09-18
4915,35.0,Male,France,Email,2022-04-06
4916,50.0,Other,Canada,email,2024-01-23
4917,44.0,Other,UK,organic,2024-10-04
4918,62.0,Other,Germany,referral,2022-04-20
4919,39.0,Other,US,social,2021-12-02
4920,65.0,Male,US,paid_search,2023-05-03
4921,,Other,Germany,organic,2021-06-12
4922,,Other,France,paid_search,2024-04-03
4923,54.0,Male,Australia,referral,2019-06-14
4924,49.0,Male,Netherlands,paid_search,2024-04-29
4925,36.0,Female,US,social,2020-05-04
4926,63.0,Female,Canada,email,2024-09-22
4927,65.0,Male,US,paid_search,2019-03-29
4928,61.0,Other,Spain,email,2021-10-12
4929,38.0,Male,Spain,paid_search,2023-03-29
4930,50.0,Female,UK,social,2019-05-05
4931,61.0,Female,Germany,email,2019-09-23
4932,57.0,Male,UK,paid_search,2020-05-07
4933,32.0,Male,France,organic,2021-12-27
4934,28.0,Male,US,referral,2019-10-06
4935,66.0,Male,France,social,2020-09-15
