session_id,customer_id,pages_viewed,time_on_site,device_type,traffic_source,session_date,converted
28253,6993,6,333.4411464897925,desktop,direct,2022-09-18,0
28254,818,8,338.72167776405985,tablet,paid,2024-07-07,0
28255,5456,7,359.81198481116405,mobile,social,2021-12-26,0
28256,7988,3,415.2509455920401,desktop,social,2022-12-04,0
28257,8185,8,386.2697428247926,tablet,paid,2024-04-26,0
28258,3718,1,219.38710466718325,mobile,social,2019-06-04,0
28259,7555,7,391.87890689198395,desktop,social,2020-09-12,0
28260,2846,2,39.73727892152031,mobile,email,2022-05-18,0
28261,7816,7,365.20066429349123,tablet,organic,2021-06-29,0
28262,826,5,396.00460795725337,mobile,email,2022-11-22,1
28263,4837,5,121.48039774960256,mobile,social,2020-10-30,0
28264,1627,9,271.55292292166524,tablet,paid,2020-09-01,0
28265,3143,6,76.86052986574454,mobile,paid,2019-02-11,0
28266,1649,7,603.8659462547095,desktop,organic,2023-03-20,1
28267,411,5,430.05358375588656,mobile,social,2021-12-11,0
28268,6537,8,371.11922603517,desktop,paid,2019-06-21,1
28269,7905,5,237.68564782548987,tablet,organic,2019-09-27,0
28270,7450,2,384.12411030959305,mobile,email,2020-12-05,0
28271,5824,5,250.56394561117148,tablet,organic,2021-11-07,0
28272,4421,7,398.8645752930368,desktop,paid,2022-03-06,1
28273,3925,5,432.74674648304585,desktop,paid,2024-12-29,0
28274,8040,7,309.3759891097955,desktop,paid,2019-06-19,0
28275,2919,2,360.32437052097293,tablet,email,2019-05-22,0
28276,6803,6,243.23474823001757,tablet,direct,2024-05-26,0
28277,5894,2,369.64359069621656,desktop,social,2019-10-05,0
28278,1220,3,241.7551027430684,mobile,direct,2019-04-21,0
28279,2000,5,398.46074218360917,desktop,organic,2020-07-11,0
28280,652,8,511.31529979149497,mobile,email,2020-03-18,0
28281,2599,3,132.47433408540672,mobile,organic,2020-04-26,0
28282,7235,6,220.19257067564382,mobile,social,2022-11-07,0
28283,299,2,405.46293950260946,mobile,organic,2019-07-12,0
28284,3747,3,222.50767734504026,mobile,direct,2023-05-31,0
28285,5698,6,280.7711072038924,tablet,paid,2024-09-25,0
28286,6150,3,339.8560734338725,mobile,organic,2023-11-16,0
28287,6565,3,196.81514587947518,mobile,social,2022-04-05,0
28288,5144,4,325.0187096105493,mobile,email,2020-04-03,0
28289,877,1,279.6945120316053,desktop,paid,2023-03-28,0
28290,8259,5,310.5904168237646,tablet,direct,2020-02-10,0
28291,1372,5,184.69213947902682,mobile,paid,2021-09-25,0
28292,2449,5,288.30947095623924,tablet,paid,2020-05-11,0
28293,898,6,243.4757888437126,tablet,organic,2023-04-08,0
28294,1963,6,234.40766096238778,mobile,organic,2023-07-10,0
28295,3329,4,275.393455905394,desktop,organic,2024-03-02,0
28296,6080,8,389.14142190143207,tablet,direct,2022-01-23,0
28297,3881,4,458.11809804742495,desktop,organic,2020-09-28,1
28298,5175,5,252.8687595034003,tablet,paid,2019-12-31,0
28299,4012,5,247.41306467886,tablet,direct,2023-05-17,0
28300,34,6,60.74621651239504,tablet,organic,2020-09-06,0
28301,4895,9,209.7962594391142,tablet,direct,2024-02-15,1
28302,9971,7,150.77005989679327,mobile,organic,2024-12-20,0
28303,7723,6,301.21356899620855,mobile,direct,2021-06-15,0
28304,9883,3,284.7148756036485,mobile,email,2020-10-21,1
28305,3661,6,434.600040285794,mobile,paid,2020-08-10,0
28306,7494,3,294.4931976950714,tablet,paid,2021-12-31,0
28307,6886,8,294.58526085464166,tablet,direct,2020-04-12,0
28308,9529,1,339.63925728239644,desktop,direct,2023-07-06,0
28309,3504,3,355.9890451009733,tablet,organic,2019-07-11,0
28310,4047,6,69.41310127099614,desktop,organic,2021-06-13,0
28311,3363,3,253.23061049989823,mobile,organic,2019-06-14,0
28312,2935,6,220.85615537738735,desktop,organic,2022-07-28,0
28313,7416,5,495.7507987802191,tablet,email,2021-09-06,0
28314,5638,6,82.01193907915513,desktop,direct,2020-12-22,0
28315,8082,6,198.7603813833683,tablet,paid,2023-03-05,0
28316,5884,5,134.43962571395977,desktop,organic,2020-10-06,1
28317,1715,2,349.92635988412184,desktop,organic,2020-02-18,0
28318,9007,9,245.2571120290419,desktop,social,2020-03-29,0
28319,3869,4,203.2846145412383,mobile,email,2020-10-21,1
28320,9804,5,215.30565773733915,mobile,email,2020-05-25,0
28321,3893,9,416.85717036964854,tablet,paid,2020-09-10,1
28322,1828,5,207.87910872638,mobile,direct,2022-11-24,0
28323,6861,4,265.26654707286315,mobile,social,2022-03-14,0
28324,5247,2,512.0373650697717,desktop,direct,2021-08-07,0
28325,3443,3,328.5265538890974,desktop,organic,2020-11-17,1
28326,4721,4,207.09518387178022,desktop,email,2021-05-13,0
28327,127,5,140.07578587817864,desktop,organic,2024-08-17,0
28328,766,2,348.6257147636073,mobile,paid,2022-07-31,0
28329,8645,6,266.8011189727148,mobile,direct,2020-11-10,0
28330,1686,10,350.45981044429726,mobile,email,2024-11-20,0
28331,7759,7,350.1141900382703,tablet,paid,2019-01-17,0
28332,8241,6,178.8916372361511,desktop,paid,2023-09-17,0
28333,3588,7,333.2706676563147,tablet,organic,2021-01-15,0
28334,5540,6,250.84632237823627,mobile,social,2022-08-11,0
28335,8004,5,323.71499536581416,tablet,social,2023-08-24,0
28336,6012,5,225.51608318846576,desktop,social,2021-10-21,0
28337,2379,5,225.85377215589884,tablet,social,2021-01-21,1
28338,4038,4,580.8550011632298,mobile,organic,2019-08-06,1
28339,2447,6,439.6817906857217,desktop,organic,2021-05-27,0
28340,6188,4,454.3893089689079,desktop,direct,2021-11-27,0
28341,1364,5,230.5499549019961,tablet,social,2024-07-07,0
28342,6958,7,397.3371750284811,tablet,paid,2020-10-20,0
28343,434,2,331.7539546992936,desktop,organic,2024-09-09,0
28344,8491,4,691.0707336395816,tablet,paid,2023-11-11,0
28345,4424,7,455.53493273745704,tablet,direct,2023-05-19,0
28346,2442,2,393.2829577831053,mobile,paid,2022-06-06,0
28347,3167,10,296.1335322573084,tablet,direct,2024-01-04,0
28348,3919,5,500.33437423426466,desktop,paid,2024-01-01,0
28349,5684,3,295.7073217823771,desktop,direct,2024-11-24,0
28350,8985,6,358.1978904914398,tablet,paid,2021-10-23,0
28351,2690,4,323.05627863971813,desktop,direct,2020-08-08,0
28352,3846,3,431.35900192636603,tablet,email,2022-09-13,0
28353,1872,4,143.93517012111116,mobile,organic,2021-02-18,0
28354,2813,3,289.7986819974873,tablet,email,2023-12-16,0
28355,5878,5,332.60720185327307,tablet,organic,2019-08-24,0
28356,7450,4,475.2466661687792,tablet,social,2020-11-30,0
28357,5052,5,91.04923006024107,mobile,email,2019-06-14,0
28358,8154,7,385.25016673216174,desktop,social,2020-11-10,0
28359,3251,5,348.9954814097116,desktop,email,2020-11-24,0
28360,1670,3,531.7243691266931,mobile,paid,2020-04-03,0
28361,6368,2,402.1034901165684,desktop,direct,2019-02-08,0
28362,377,3,395.3058325660987,tablet,paid,2019-06-04,0
28363,4745,2,380.5189772612097,mobile,direct,2023-05-14,0
28364,7293,5,228.53797967069204,tablet,paid,2020-04-25,0
28365,833,4,434.7814358737748,desktop,direct,2020-06-25,0
28366,7559,6,224.05928033802073,mobile,social,2022-05-23,0
28367,8355,4,375.9924219797665,tablet,paid,2023-09-11,0
28368,7422,3,280.24373674249085,tablet,social,2021-08-10,0
28369,3229,2,372.90273578022953,tablet,direct,2020-10-14,0
28370,8770,2,162.7881689560096,mobile,organic,2022-09-14,0
28371,2911,1,458.47585736001184,tablet,direct,2023-10-05,0
28372,5640,2,219.1119822780316,tablet,direct,2022-07-01,0
28373,4506,6,332.2369936140234,tablet,organic,2019-02-21,0
28374,9126,10,414.88985792194666,mobile,social,2020-01-02,0
28375,1749,4,366.1876711871283,desktop,social,2021-06-23,1
28376,5397,6,291.3819620969452,mobile,paid,2020-08-18,0
28377,1911,5,371.88607422058396,mobile,paid,2020-06-22,1
28378,2741,7,287.7664999094641,desktop,email,2020-09-16,0
28379,5140,6,242.43534045728515,mobile,paid,2020-03-20,0
28380,3027,1,365.8086822192555,tablet,paid,2024-01-20,0
28381,8588,8,334.18220868342917,mobile,direct,2024-01-24,1
28382,5092,4,553.7982451262022,tablet,social,2021-08-13,0
28383,4810,8,133.03768564303698,mobile,email,2019-05-17,0
28384,2647,3,161.6087964987308,tablet,organic,2023-01-23,0
28385,4513,5,336.1391577731435,desktop,organic,2019-07-09,0
28386,3429,3,389.63321575240604,tablet,paid,2024-06-10,0
28387,85,5,451.6074695391779,mobile,social,2024-11-07,0
28388,1669,2,161.54779443957017,desktop,email,2023-02-24,0
28389,1189,1,85.47877083159318,tablet,paid,2024-12-19,0
28390,7056,5,257.99011315648755,tablet,social,2019-05-02,0
28391,1797,3,344.4188444554972,mobile,paid,2023-04-07,0
28392,8024,5,161.37573079754546,mobile,direct,2023-03-31,0
28393,8625,4,193.24729429685547,desktop,organic,2019-06-05,0
28394,6411,5,240.08631918524216,mobile,email,2021-04-02,1
28395,5795,2,397.5614297654244,desktop,social,2024-11-10,0
28396,810,6,44.88881243856076,mobile,organic,2021-07-10,0
28397,5004,5,288.2677706811588,desktop,social,2023-05-23,0
28398,4439,5,184.9290724066679,mobile,paid,2021-05-25,0
28399,9374,2,524.8910687381521,desktop,paid,2024-04-28,0
28400,8738,6,162.8182880014001,tablet,direct,2021-12-01,0
28401,4158,5,125.56611764714846,tablet,social,2019-05-08,0
28402,1561,3,371.94076416856745,tablet,direct,2023-07-07,0
28403,3199,6,346.44827862924507,desktop,organic,2019-07-21,0
28404,7814,1,287.51506293839293,tablet,direct,2021-04-15,0
28405,9910,5,400.2474710638912,tablet,direct,2022-01-18,0
28406,4428,7,319.7475111845729,tablet,email,2021-06-02,0
28407,7444,1,612.3393998576228,mobile,organic,2021-11-18,0
28408,271,8,428.52445669867103,tablet,direct,2021-07-20,1
28409,8865,8,310.38775027653276,tablet,organic,2024-03-14,0
28410,9480,4,521.4411084507813,tablet,paid,2022-06-26,0
28411,7205,2,457.0953173568558,desktop,direct,2023-02-05,0
28412,5790,5,238.32139716104624,mobile,paid,2020-03-16,0
28413,779,5,115.5231082567792,desktop,email,2021-05-22,0
28414,3822,5,341.96777965739676,mobile,direct,2020-12-15,0
28415,1875,8,398.5150491370844,desktop,organic,2019-05-23,0
28416,3603,3,344.48682195968405,desktop,email,2024-01-13,0
28417,7462,6,240.46711247274362,mobile,email,2020-10-25,0
28418,5926,6,412.0554542418736,tablet,direct,2022-01-01,0
28419,4906,5,239.8160059722947,desktop,email,2020-07-11,0
28420,7512,4,307.07921150032917,mobile,organic,2024-10-29,0
28421,3168,5,571.8269070425654,tablet,direct,2021-03-17,0
28422,2236,3,115.72266725906051,tablet,social,2019-04-23,0
28423,8187,7,387.7491545932663,desktop,direct,2022-08-02,0
28424,9722,8,314.26174808771054,desktop,direct,2021-03-11,1
28425,1955,4,182.95181703506904,tablet,paid,2019-11-08,0
28426,2910,2,42.66355776198701,mobile,direct,2024-01-27,0
28427,8760,4,317.2146741766612,mobile,paid,2020-12-06,1
28428,7942,3,260.93335737276607,desktop,paid,2024-08-15,0
28429,7033,1,73.74324631281377,desktop,direct,2019-05-22,0
28430,3365,7,477.7763329350406,mobile,paid,2020-06-18,0
28431,7769,5,70.1223864338734,mobile,social,2019-07-28,0
28432,8760,6,537.7700362346243,desktop,email,2021-06-07,0
28433,2901,8,78.4956716778886,mobile,paid,2022-02-05,0
28434,3534,5,262.6501709632453,tablet,direct,2020-10-18,0
28435,789,4,322.81614304380713,desktop,direct,2021-12-17,1
28436,8069,4,250.74666625664972,mobile,email,2023-05-11,0
28437,6776,6,161.52458345232003,mobile,paid,2024-07-17,0
28438,1610,1,389.14993538561953,mobile,social,2022-01-30,0
28439,390,4,178.03874177295268,mobile,paid,2024-03-22,0
28440,356,3,326.8556040618401,mobile,social,2019-08-26,0
28441,5484,2,203.78269580228093,desktop,paid,2023-08-28,0
28442,113,6,82.41906208269543,tablet,email,2021-05-06,0
28443,5388,3,279.0206128162869,desktop,email,2020-05-05,0
28444,2339,4,355.38422073825393,mobile,paid,2021-05-31,1
28445,845,4,433.2197065522158,desktop,direct,2023-11-16,0
28446,4151,3,328.458714539568,desktop,social,2022-07-12,0
28447,2852,9,299.90310308070303,desktop,paid,2022-06-28,1
28448,5698,7,165.7899646539828,tablet,organic,2020-01-26,1
28449,7696,8,248.9137397618843,tablet,organic,2020-01-22,0
28450,5734,4,506.38538636199337,mobile,organic,2020-03-06,0
28451,8570,3,291.81548671834685,tablet,paid,2019-07-18,0
28452,1516,6,210.05878339329433,mobile,social,2020-08-05,0
28453,8537,9,333.70852429574904,desktop,direct,2022-07-25,0
28454,2125,4,318.20069582205065,desktop,email,2023-09-07,0
28455,9996,5,268.5454738056254,tablet,paid,2020-03-04,0
28456,4284,5,206.88259157001477,desktop,social,2022-06-06,0
28457,3200,1,288.57389171078785,tablet,email,2022-02-01,0
28458,1344,2,416.20035052388107,tablet,email,2020-09-10,0
28459,5573,4,245.02500644237415,mobile,direct,2019-12-18,0
28460,4100,2,469.26012226639165,mobile,paid,2024-10-20,0
28461,3230,5,205.70933159575986,mobile,paid,2024-09-19,1
28462,4049,2,372.2804891899404,tablet,organic,2019-11-25,0
28463,441,2,249.3014794431063,desktop,social,2021-08-12,0
28464,1334,8,110.55288129556911,tablet,organic,2024-10-11,0
28465,7821,13,301.9473269664013,tablet,social,2023-01-17,1
28466,3295,11,540.0574444257218,mobile,direct,2021-06-24,0
28467,7813,6,355.0324333404307,mobile,email,2023-11-22,0
28468,3316,4,413.9365326000947,desktop,organic,2020-01-25,0
28469,6324,3,76.49316647684554,tablet,email,2019-10-03,0
28470,5532,10,306.1907349668997,mobile,organic,2020-05-29,0
28471,1171,6,341.73090197795284,mobile,email,2022-03-01,0
28472,1848,8,255.69802472807734,desktop,email,2021-01-31,0
28473,2096,7,496.08879614607554,tablet,email,2021-11-12,1
28474,4356,4,416.08761018988184,mobile,direct,2024-02-03,1
28475,1860,6,311.54792313074955,mobile,direct,2022-11-21,0
28476,9269,1,418.1747832143201,mobile,email,2022-05-13,0
28477,394,4,412.6824563598673,mobile,paid,2021-04-02,0
28478,3974,5,62.133077073232954,desktop,social,2022-05-07,0
28479,3718,7,384.8835879786589,tablet,organic,2023-07-14,0
28480,7978,8,241.7481009728146,mobile,direct,2021-12-29,0
28481,6029,4,318.0880205906901,mobile,social,2021-12-05,1
28482,7126,7,138.56178440817004,desktop,direct,2021-12-10,0
28483,694,6,436.0991402625292,mobile,direct,2022-11-17,1
28484,9009,3,109.24277743503275,mobile,direct,2022-09-18,0
28485,6767,5,193.6591718589375,mobile,paid,2022-05-28,0
28486,9667,2,221.68557835332376,tablet,direct,2019-10-02,0
28487,9217,5,313.6424349015655,tablet,organic,2022-08-06,0
28488,598,7,267.9031809803314,desktop,paid,2019-11-01,0
28489,660,6,162.9123921694365,mobile,paid,2019-07-05,0
28490,608,7,383.50354808580346,tablet,paid,2020-09-23,0
28491,1847,5,313.5228591890584,mobile,organic,2021-06-15,0
28492,9815,2,395.76382546539645,desktop,email,2024-12-03,0
28493,7334,5,311.16379962186,desktop,paid,2020-02-02,0
28494,8867,7,377.8198485146784,tablet,social,2024-02-16,1
28495,5875,9,361.60521402380766,mobile,direct,2020-09-13,0
28496,7385,4,256.60718318336296,tablet,organic,2024-05-04,0
28497,6890,3,314.6511705090869,tablet,email,2022-02-14,0
28498,8063,5,263.4237917602698,tablet,organic,2022-03-28,0
28499,4430,1,57.26411564004387,tablet,organic,2024-09-15,0
28500,4150,4,334.02820927500085,desktop,email,2023-02-07,0
28501,9193,7,160.76582661520126,desktop,direct,2023-09-24,0
28502,4470,5,244.30650044603246,mobile,social,2023-02-21,0
28503,5447,7,347.51507045300724,desktop,direct,2024-12-29,0
28504,5969,4,335.4163993638728,desktop,organic,2024-04-16,0
28505,4218,4,352.78681269081846,mobile,social,2019-01-13,0
28506,8862,7,136.81563018084128,desktop,email,2020-10-22,0
28507,6899,3,224.57600690379564,mobile,email,2021-09-04,0
28508,8739,12,478.71816239708687,tablet,organic,2022-10-10,1
28509,7565,4,1.2323692066670233,desktop,direct,2023-03-30,0
28510,8561,4,378.8362402507226,desktop,paid,2022-06-17,1
28511,590,1,420.05327326931655,mobile,organic,2020-03-05,0
28512,285,3,582.3822999181561,desktop,organic,2019-06-15,0
28513,7263,8,312.84573511706435,mobile,paid,2022-04-28,0
28514,6472,7,407.8139579144181,desktop,organic,2019-05-03,0
28515,8877,5,279.6120818102455,desktop,paid,2023-08-15,1
28516,5469,8,506.38200382997155,mobile,paid,2019-06-13,0
28517,9972,3,356.3728591310404,desktop,social,2023-05-27,0
28518,9075,3,515.683482211526,mobile,email,2020-04-07,0
28519,2815,7,261.3489077559995,desktop,paid,2022-10-23,0
28520,4223,10,263.13967107422883,tablet,email,2023-07-01,0
28521,1738,10,191.40303243208717,desktop,direct,2024-09-17,1
28522,2533,12,488.9946686985528,desktop,organic,2021-07-10,0
28523,4853,3,341.2787824282051,desktop,paid,2019-03-17,1
28524,1700,8,212.44794948742387,mobile,organic,2019-09-01,0
28525,8361,2,369.151016791129,desktop,organic,2023-04-08,0
28526,857,5,108.01314945021426,tablet,direct,2019-08-17,0
28527,447,6,279.5810389091567,tablet,organic,2021-04-24,0
28528,9152,5,258.2167476641675,mobile,organic,2023-03-01,0
28529,3036,10,76.25107835513911,mobile,email,2020-07-28,1
28530,6526,4,359.7851730772883,desktop,paid,2022-07-04,0
28531,5681,5,321.615950809429,mobile,organic,2019-04-05,0
28532,2930,8,213.23177448558528,mobile,organic,2023-06-12,0
28533,1200,7,311.3734337917304,desktop,organic,2019-04-20,0
28534,8829,5,388.8048848458571,desktop,email,2019-04-02,0
28535,9040,6,219.48992161543933,mobile,social,2020-09-09,0
28536,3335,6,419.9727907792191,mobile,email,2022-04-03,0
28537,3855,5,274.267786355844,tablet,organic,2019-05-12,0
28538,5588,7,157.52360916868537,desktop,direct,2020-08-18,0
28539,5253,2,53.62229971559959,mobile,organic,2019-04-11,0
28540,7177,5,37.99593782122949,desktop,social,2020-06-14,0
28541,6696,4,313.21653712868124,mobile,email,2020-11-25,0
28542,6930,5,466.7080835574978,desktop,direct,2022-10-02,0
28543,9717,5,324.9102409227335,desktop,paid,2020-06-23,1
28544,6315,4,325.3543378927473,desktop,direct,2019-12-18,0
28545,1581,9,419.85112760481053,mobile,direct,2022-06-22,0
28546,9910,4,126.94842296200216,mobile,email,2024-10-15,0
28547,9630,3,265.638268735148,mobile,paid,2022-09-24,0
28548,6080,4,366.1178427540474,desktop,organic,2021-02-15,0
28549,3546,6,408.36211615352244,desktop,social,2021-04-19,0
28550,5457,6,300.59303724511955,desktop,email,2023-06-28,0
28551,1053,7,398.19014929879137,mobile,email,2021-01-16,0
28552,4165,4,120.57709600915406,tablet,paid,2019-09-05,0
28553,5980,2,665.3217605224933,mobile,direct,2023-11-03,0
28554,6102,2,261.37273908018864,desktop,paid,2021-02-23,0
28555,5605,5,308.1511979177538,desktop,email,2024-10-16,0
28556,1387,6,263.52316661715923,mobile,social,2021-04-25,0
28557,4775,5,199.31272051569607,mobile,email,2019-09-11,0
28558,1629,9,251.33743429871302,desktop,paid,2020-11-06,0
28559,8174,5,260.3592771857771,mobile,organic,2023-11-28,0
28560,2603,1,271.7008835299196,mobile,social,2021-12-22,0
28561,2154,6,321.1768886461457,tablet,organic,2019-04-12,0
28562,1314,4,290.12788603176995,mobile,direct,2022-06-22,0
28563,6121,3,431.0293743407849,tablet,email,2023-09-22,0
28564,6274,6,285.5010999395491,mobile,organic,2023-09-19,0
28565,4611,2,318.81247606970305,desktop,organic,2021-01-05,0
28566,5849,6,316.7261212708322,desktop,paid,2022-02-18,0
28567,4039,8,134.10894663315253,mobile,organic,2019-10-16,0
28568,4130,7,408.2609562927026,tablet,paid,2024-03-28,0
28569,6518,2,93.95471265742694,mobile,organic,2021-02-20,0
28570,3359,4,193.93874313443854,desktop,paid,2021-04-18,0
28571,1993,7,371.3038350983242,mobile,organic,2022-06-20,0
28572,9561,5,439.69766266834057,desktop,paid,2022-04-20,0
28573,6737,7,478.72672580023965,tablet,direct,2023-02-16,0
28574,9308,8,392.88368182028853,desktop,social,2020-06-27,0
28575,1988,7,214.96115345742405,tablet,organic,2024-08-27,0
28576,1523,6,5.792242775011456,desktop,direct,2021-07-29,0
28577,3027,4,239.80788433336141,tablet,paid,2021-12-05,0
28578,6859,3,347.0314648765448,desktop,paid,2024-07-14,0
28579,3541,9,273.2315695038955,desktop,paid,2021-04-15,0
28580,3399,3,166.20777566733065,tablet,organic,2023-09-25,0
28581,4239,8,260.20367147815205,mobile,organic,2020-11-13,1
28582,360,4,199.0233335358333,mobile,social,2024-01-03,0
28583,517,7,275.94446368884275,desktop,direct,2024-03-16,0
28584,7251,1,288.5804211172581,mobile,paid,2021-08-05,0
28585,9622,4,445.54319984286354,tablet,email,2023-06-28,0
28586,8955,4,292.1081455208439,tablet,email,2023-01-27,0
28587,7592,9,449.44860891740916,tablet,paid,2022-08-04,1
28588,3730,2,343.12316095420755,desktop,direct,2022-03-10,0
28589,9470,6,533.6970713197511,desktop,social,2024-09-25,0
28590,6158,8,459.76603612104833,mobile,paid,2023-03-22,0
28591,5349,6,98.58911455238812,tablet,paid,2024-05-02,0
28592,9606,8,475.1740781292882,tablet,social,2023-11-03,0
28593,340,6,368.21652506689,desktop,organic,2023-09-16,0
28594,7410,4,370.2589326431565,mobile,social,2023-09-12,0
28595,7688,8,250.9956668250775,mobile,organic,2021-07-27,0
28596,5334,5,175.79835124837038,mobile,direct,2023-11-21,0
28597,7786,3,181.54414245572926,desktop,paid,2023-02-13,0
28598,5371,6,315.73485684504243,mobile,email,2022-01-24,0
28599,469,1,411.43834655811855,desktop,organic,2023-10-23,0
28600,6101,5,642.9502844279903,desktop,email,2024-12-09,0
28601,2027,5,351.59794046168065,mobile,paid,2024-05-09,0
28602,9979,5,251.31867971182592,tablet,direct,2023-06-06,0
28603,1869,3,311.967866150433,mobile,paid,2022-10-29,0
28604,9380,6,344.07324311029026,tablet,email,2022-06-18,0
28605,2813,4,332.17885400494765,desktop,paid,2020-11-23,0
28606,9167,10,412.11398467178066,tablet,social,2019-06-07,1
28607,4502,1,546.1417566778327,mobile,direct,2023-02-19,0
28608,7772,3,346.9910906962306,desktop,organic,2024-06-25,0
28609,1280,7,357.091338072425,desktop,paid,2023-12-04,0
28610,5741,7,347.14481112806004,tablet,social,2019-07-26,1
28611,9925,4,108.45232367223721,desktop,email,2024-04-11,0
28612,9776,6,397.41367915629763,tablet,direct,2019-08-25,0
28613,5048,4,186.54433597426203,desktop,paid,2021-03-19,1
28614,3385,6,314.6858832344858,desktop,organic,2020-10-01,0
28615,9251,6,259.9369305602892,desktop,paid,2019-12-07,1
28616,6590,3,238.16850541756406,desktop,direct,2023-11-10,1
28617,4612,3,391.1318232686735,tablet,organic,2022-09-26,0
28618,665,7,315.60696978070257,desktop,social,2022-08-13,0
28619,8069,3,253.52537062302648,mobile,social,2023-02-01,0
28620,6972,5,152.66525584534304,mobile,social,2019-06-13,0
28621,6047,2,139.192308290602,desktop,email,2023-07-25,0
28622,9490,1,167.71163173225372,desktop,direct,2020-03-17,0
28623,9,2,252.61413530351876,mobile,direct,2021-01-31,0
28624,8568,5,364.98539735074354,desktop,social,2024-08-08,1
28625,7496,7,314.260428374179,mobile,direct,2023-01-30,0
28626,8045,5,177.35860322192332,tablet,social,2022-06-30,0
28627,5262,9,27.344987650743082,desktop,paid,2022-06-27,0
28628,3469,2,345.5422336178302,tablet,organic,2021-03-01,0
28629,8047,4,72.30625528683677,mobile,email,2019-07-22,0
28630,4483,4,458.6677971145976,mobile,social,2021-01-02,0
28631,6775,4,422.56290418118124,tablet,email,2022-11-20,0
28632,9537,3,294.5649999439943,mobile,direct,2022-09-23,0
28633,6503,4,412.1507033012734,desktop,social,2020-01-03,0
28634,1061,3,304.4122532088689,mobile,direct,2024-06-04,1
28635,3353,2,430.5361146587603,tablet,email,2023-03-30,0
28636,8163,4,143.98322212356086,tablet,organic,2021-12-24,0
28637,9993,4,241.61772799557667,tablet,email,2023-06-19,1
28638,9180,4,277.7608810186567,mobile,email,2021-10-15,1
28639,2987,5,346.29454944833486,mobile,paid,2020-01-05,0
28640,9195,5,317.8600998528464,mobile,direct,2023-12-20,0
28641,6012,7,200.77682157961902,desktop,social,2024-08-30,0
28642,1577,8,260.44867935214035,tablet,organic,2022-09-29,1
28643,9711,4,269.7370035743971,mobile,organic,2022-10-23,0
28644,9524,6,435.5120779658564,mobile,email,2024-12-28,0
28645,4228,1,195.5812562363129,mobile,organic,2019-03-30,0
28646,2210,6,426.3867238284418,tablet,organic,2021-10-11,1
28647,6819,5,153.2876478063381,tablet,email,2019-06-16,1
28648,2017,6,378.2218248570536,tablet,direct,2019-10-13,0
28649,7724,4,433.95609131540016,tablet,email,2021-05-02,1
28650,9888,2,310.3398044801209,tablet,direct,2023-12-14,1
28651,4312,6,228.7599887527177,tablet,organic,2024-02-12,0
28652,8008,8,8.849371130856571,tablet,organic,2019-03-12,0
28653,6819,4,238.3522899731253,desktop,organic,2022-11-10,0
28654,4988,6,145.54160437037328,,direct,2020-09-11,0
28655,773,8,293.14398918331756,mobile,social,2020-12-09,0
28656,9736,8,475.4006857632578,,organic,2022-03-30,0
28657,8732,5,224.52908047155427,tablet,social,2024-10-31,1
28658,5048,6,259.3637691498084,desktop,social,2023-05-31,1
28659,6605,3,673.8552028773623,mobile,direct,2020-10-29,0
28660,8623,4,132.17912585977552,tablet,email,2023-09-04,0
28661,7921,1,309.2859855279723,tablet,organic,2023-06-05,0
28662,7699,4,91.23468851246457,desktop,paid,2020-12-29,0
28663,4491,7,120.3693958700612,tablet,direct,2020-09-03,0
28664,2147,5,342.4674785152706,desktop,email,2024-08-07,0
28665,8534,5,195.56733664834678,desktop,paid,2021-06-11,0
28666,2474,3,78.56169539874512,tablet,organic,2023-12-21,0
28667,7555,4,342.503990624119,desktop,email,2024-05-02,0
28668,8676,4,538.7397912989376,tablet,organic,2020-08-08,0
28669,6355,4,337.927212359759,desktop,email,2019-12-17,0
28670,673,1,303.1100957618158,desktop,paid,2023-07-18,0
28671,6009,5,197.655650994888,desktop,email,2022-12-27,0
28672,9770,3,280.7353023091184,tablet,email,2023-04-06,1
28673,8024,6,278.35525374685665,mobile,paid,2022-05-17,0
28674,7659,6,231.70762667907357,desktop,organic,2024-11-25,0
28675,579,7,361.1817023748398,tablet,email,2022-09-30,0
28676,1124,10,20.43936192006262,desktop,paid,2021-02-02,0
28677,6205,3,227.22832396957898,tablet,organic,2023-12-25,1
28678,6746,3,439.77219674235647,tablet,social,2023-11-23,1
28679,2218,7,283.46161531740904,tablet,organic,2024-01-15,0
28680,8743,4,291.45745734359383,mobile,email,2023-03-26,0
28681,6315,1,199.22211806678564,mobile,email,2019-03-26,0
28682,2433,5,262.59554896543085,tablet,paid,2020-01-27,1
28683,6123,6,255.7456417888662,mobile,social,2019-04-16,1
28684,8424,5,397.78668234871463,desktop,direct,2024-01-30,0
28685,1014,4,362.59159217136494,mobile,paid,2021-01-19,0
28686,6275,1,412.1821374189771,tablet,email,2023-01-25,0
28687,6382,8,501.73964071371483,tablet,paid,2022-08-08,0
28688,1075,1,202.21831611240538,mobile,organic,2021-08-30,0
28689,4414,2,312.19574267251966,desktop,paid,2020-01-03,0
28690,1743,2,77.39501913623712,tablet,paid,2024-05-27,0
28691,1144,2,223.25301295602577,tablet,social,2023-11-16,0
28692,6258,4,75.34838715321534,mobile,social,2024-12-12,0
28693,8065,4,31.239603029465712,desktop,organic,2020-01-25,0
28694,8798,7,366.07470385182154,tablet,organic,2019-03-28,1
28695,1889,7,428.20881068118365,desktop,organic,2019-12-17,1
